start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	29544201937.293556	29544179022.61549	0.0
0	0	804446.7003130672	966382.5943804913	0.0
0	0	3210099.2648396525	3291916.3800845435	0.0
15	25	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
126	127	0.16905171665845153	0.16905171665845153	0.0
301	302	0.4897511205681982	0.4897511205681982	0.0
449	450	0.22636409980395455	0.22636409980395455	0.0
0	0	0.0	0.0	1.6677809068231505e-09
0	0	0.0	0.0	2.9305306089438585e-09
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
