start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	29543545047.486187	29543586373.69586	0.0
0	0	502048.4266086662	447455.87153426063	0.0
0	0	1235413.969655352	1479757.0747754779	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
292	302	0.0	0.0	0.0
134	135	0.11557103817004677	0.11557103817004677	0.0
284	285	0.2983451470703569	0.2983451470703569	0.0
449	450	0.9354912625648826	0.9354912625648826	0.0
0	0	0.0	0.0	4.202911638678822e-16
0	0	0.0	0.0	5.229535663522348e-16
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
