start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	29550910237.88443	29551059617.737312	0.0
0	0	671738.616927145	763760.1889850295	0.0
0	0	319098.1321215633	263326.7835344464	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
303	313	0.0	0.0	0.0
140	141	0.07896950208394882	0.07896950208394882	0.0
297	298	0.4981448136290647	0.4981448136290647	0.0
449	450	0.9898289483122076	0.9898289483122076	0.0
0	0	0.0	0.0	3.2872155603648184e-15
0	0	0.0	0.0	7.501495498826148e-15
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
