start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	29549050258.12988	29549147471.067463	0.0
122	131	1936723.463933007	1901491.44453044	0.0
281	290	872914.7230887966	955752.9007637516	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
135	136	0.03193241456922691	0.03193241456922691	0.0
294	295	0.712927439209928	0.712927439209928	0.0
449	450	0.4313158307650574	0.4313158307650574	0.0
0	0	0.0	0.0	0.00015889750492962951
0	0	0.0	0.0	0.00018952802043180288
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
