start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	29549806142.51456	29549648416.34342	0.0
0	0	393632.1461409072	233710.896507083	0.0
0	0	40439.71262269065	4383.567428378674	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
153	154	0.09487206227355138	0.09487206227355138	0.0
283	284	0.21524197424073965	0.21524197424073965	0.0
449	450	0.4024602605414753	0.4024602605414753	0.0
0	0	0.0	0.0	0.019863519930619185
0	0	0.0	0.0	0.047560349570574416
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
