start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	29543984175.563267	29543916205.47685	0.0
0	0	228372.82189330345	307788.9778381018	0.0
0	0	2903731.8755057985	2856128.389183887	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
292	302	0.0	0.0	0.0
130	131	0.12502553235720548	0.12502553235720548	0.0
304	305	0.49719215118952986	0.49719215118952986	0.0
449	450	0.17916484066509686	0.17916484066509686	0.0
0	0	0.0	0.0	0.0015414350473258592
0	0	0.0	0.0	0.0019207034741229585
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
