start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	11153310075.313196	11153394734.88121	0.0
134	143	1277779.3481290024	1282447.8276763298	0.0
0	0	147483.7341334228	116685.6567976086	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
128	129	0.2576650813775861	0.2576650813775861	0.0
303	304	0.9917808590433033	0.9917808590433033	0.0
449	450	0.9738478792112047	0.9738478792112047	0.0
0	0	0.0	0.0	12.26439652340451
0	0	0.0	0.0	19.83745838147809
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
