start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	11154471629.582613	11154478217.306551	0.0
0	0	323060.4499830932	265873.75070777483	0.0
292	301	1092747.754729215	995738.5128677435	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
281	291	0.0	0.0	0.0
135	136	0.17848210768460354	0.17848210768460354	0.0
283	284	0.9939894156886434	0.9939894156886434	0.0
449	450	0.04296782542860694	0.04296782542860694	0.0
0	0	0.0	0.0	0.007533847934686048
0	0	0.0	0.0	0.018171610938052588
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
