start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	11150973330.2485	11151172931.55423	0.0
0	0	3142097.753496417	3125165.228663358	0.0
281	290	3627909.880067591	3541065.2291944646	0.0
0	0	0.0	0.0	0.0
122	132	0.0	0.0	0.0
305	315	0.0	0.0	0.0
154	155	0.2718894622870415	0.2718894622870415	0.0
307	308	0.8882599639410507	0.8882599639410507	0.0
449	450	0.4914685996486681	0.4914685996486681	0.0
0	0	0.0	0.0	5.382884608289385e-08
0	0	0.0	0.0	6.735649454026741e-08
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
