start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	16197454642.110363	16197600561.016777	0.0
0	0	368383.3533317755	535995.908806043	0.0
0	0	1002896.638642406	1072010.445104723	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
142	143	0.14991636331002833	0.14991636331002833	0.0
305	306	0.7431297663620526	0.7431297663620526	0.0
449	450	0.6404247180671929	0.6404247180671929	0.0
0	0	0.0	0.0	0.03338984486682844
0	0	0.0	0.0	0.0870957858544004
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
