start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	16199315702.414253	16199304728.111084	0.0
133	142	161369.61034476833	360781.3335654163	0.0
0	0	136150.57761580404	226979.01803854958	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
146	147	0.31963472180312236	0.31963472180312236	0.0
312	313	0.25587949157109235	0.25587949157109235	0.0
449	450	0.8074380506147457	0.8074380506147457	0.0
0	0	0.0	0.0	3.807846053187272e-05
0	0	0.0	0.0	6.744024709008759e-05
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
