start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	3200385696.0	0.0	0.0
134	143	39789.26145834266	0.0	0.0
282	291	154812.12994185535	164100.12610059857	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
123	124	0.20480422078349703	0.20480422078349703	0.0
305	306	0.4893483278355005	0.4893483278355005	0.0
449	450	0.08663802184678211	0.08663802184678211	0.0
0	0	0.0	0.0	4.447580332881423e-14
0	0	0.0	0.0	6.928656823141863e-14
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
