start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	3200635882.7913885	3200679912.108584	0.0
122	131	751229.3219470715	792847.4773941773	0.0
0	0	82489.28029906975	76177.83980153366	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
281	291	0.0	0.0	0.0
144	145	0.027469845838003715	0.027469845838003715	0.0
286	287	0.5806310872380414	0.5806310872380414	0.0
449	450	0.5070933408690719	0.5070933408690719	0.0
0	0	0.0	0.0	6155.378368219652
0	0	0.0	0.0	11245.320652531731
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
