start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	3200224359.1099358	3200385696.0	0.0
0	0	202251.5557252213	105790.65940089503	0.0
281	290	200539.2433627934	154812.12994185535	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
158	159	0.05737687428296975	0.05737687428296975	0.0
305	306	0.4893483278355005	0.4893483278355005	0.0
449	450	0.08663802184678211	0.08663802184678211	0.0
0	0	0.0	0.0	0.000501929239240178
0	0	0.0	0.0	0.0005193667159423278
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
