start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	7813739950.328748	7813526838.523686	0.0
0	0	827088.5979726941	915831.3891511722	0.0
293	302	241835.24167068288	236402.31079509654	0.0
11	21	0.0	0.0	0.0
122	132	0.0	0.0	0.0
0	0	0.0	0.0	0.0
157	158	0.4800183818336339	0.4800183818336339	0.0
315	316	0.878319005778886	0.878319005778886	0.0
449	450	0.44423493708875245	0.44423493708875245	0.0
0	0	0.0	0.0	1.4966164906020433e-08
0	0	0.0	0.0	2.9519676244000627e-08
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
