start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	7811580541.652274	7811537517.6630745	0.0
0	0	892321.5064651945	914310.9992560343	0.0
292	301	1510289.3650366135	1236980.241095865	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
308	318	0.0	0.0	0.0
139	140	0.039462422077724546	0.039462422077724546	0.0
283	284	0.4778158017690804	0.4778158017690804	0.0
449	450	0.848820435131929	0.848820435131929	0.0
0	0	0.0	0.0	0.027195426699936662
0	0	0.0	0.0	0.038257969060457565
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
