start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	5048630339.703079	5048619240.705039	0.0
122	131	1727620.381820392	1641305.1656162168	0.0
0	0	834033.6101826123	779218.6620154529	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
147	148	0.06513891143933392	0.06513891143933392	0.0
309	310	0.9969830871547486	0.9969830871547486	0.0
449	450	0.44650722934470094	0.44650722934470094	0.0
0	0	0.0	0.0	377.75843970406964
0	0	0.0	0.0	571.3329393201791
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
