start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	325700162.181237	325631194.10409975	0.0
123	132	4064429.9261647975	4095389.7332548117	0.0
0	0	3330483.9330150425	3489864.6382520697	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
133	134	0.9958517388161066	0.9958517388161066	0.0
295	296	0.0962595361854256	0.0962595361854256	0.0
449	450	0.19906297394210826	0.19906297394210826	0.0
0	0	0.0	0.0	5.802072944292135e-13
0	0	0.0	0.0	1.2079190963001728e-12
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
