start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	21384470432.213905	21384524166.78091	0.0
133	142	3394632.7832935825	3502853.9100154485	0.0
0	0	885577.2616873621	818259.7512038284	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
281	291	0.0	0.0	0.0
126	127	0.10563034399066917	0.10563034399066917	0.0
311	312	0.21188623343138868	0.21188623343138868	0.0
449	450	0.9758953497283902	0.9758953497283902	0.0
0	0	0.0	0.0	9.975894133314948e-07
0	0	0.0	0.0	1.7162563559835719e-06
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
