start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	21383632424.750164	21383610337.210598	0.0
134	143	247048.84040296893	69859.05594241292	0.0
282	291	39384.801677661446	26269.375191564424	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
306	316	0.0	0.0	0.0
122	123	0.19505013491929413	0.19505013491929413	0.0
301	302	0.3446307520514504	0.3446307520514504	0.0
449	450	0.5784385680944594	0.5784385680944594	0.0
0	0	0.0	0.0	0.024243586965751733
0	0	0.0	0.0	0.025799145881259467
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
