start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	16198782992.58054	16198821451.238873	0.0
0	0	1052990.9702746312	965267.6406178011	0.0
0	0	238439.19791140087	181654.4836322843	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
154	155	0.5659007865207675	0.5659007865207675	0.0
292	293	0.9879685253008563	0.9879685253008563	0.0
449	450	0.347775505143756	0.347775505143756	0.0
0	0	0.0	0.0	1.7919985659842933e-07
0	0	0.0	0.0	2.1511946800406262e-07
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
