start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	16196155400.309298	16196194930.742662	0.0
123	132	24678.815183467337	42929.201336328864	0.0
0	0	988838.2889895363	1066793.7688380356	0.0
0	0	0.0	0.0	0.0
147	157	0.0	0.0	0.0
281	291	0.0	0.0	0.0
133	134	0.6404644285318803	0.6404644285318803	0.0
281	282	0.31758382980236377	0.31758382980236377	0.0
449	450	0.41579989722399735	0.41579989722399735	0.0
0	0	0.0	0.0	0.5173331801678891
0	0	0.0	0.0	0.9401507211293888
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
