start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	669354669.2635622	669307028.9870539	0.0
134	143	667313.9780251642	710328.7006585158	0.0
0	0	463193.9013177759	406325.5471982797	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
127	128	0.3400179612727049	0.3400179612727049	0.0
295	296	0.5298791636102091	0.5298791636102091	0.0
449	450	0.16895110621792037	0.16895110621792037	0.0
0	0	0.0	0.0	1017.0588382438832
0	0	0.0	0.0	-2.6526195634616186e-05
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
