start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	1061052336.2799491	1060954965.2975143	0.0
0	0	1310768.6217555832	1292652.0661239189	0.0
281	290	1243010.3365802995	1180302.1779038822	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
306	316	0.0	0.0	0.0
154	155	0.2587637347914716	0.2587637347914716	0.0
294	295	0.7569567091013126	0.7569567091013126	0.0
449	450	0.36339689404433256	0.36339689404433256	0.0
0	0	0.0	0.0	1.4042068225284782e-05
0	0	0.0	0.0	-1.4370378401853556e-05
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
