start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	3974316773.9032516	3974024435.694127	0.0
0	0	353035.771442916	258126.63735105508	0.0
292	301	4674605.392616233	4743223.337115307	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
281	291	0.0	0.0	0.0
141	142	0.04076181983203597	0.04076181983203597	0.0
304	305	0.48427085697307387	0.48427085697307387	0.0
449	450	0.6394312049369869	0.6394312049369869	0.0
0	0	0.0	0.0	1.1797556944192636e-07
0	0	0.0	0.0	1.7398036889754654e-07
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
