start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	3200076314.830262	3200214611.9977427	0.0
133	142	1458032.6379144567	1424236.723000238	0.0
0	0	398036.0938282389	300584.1384754473	0.0
11	21	0.0	0.0	0.0
147	157	0.0	0.0	0.0
0	0	0.0	0.0	0.0
125	126	0.3335395283288207	0.3335395283288207	0.0
301	302	0.11981769596618419	0.11981769596618419	0.0
449	450	0.9403861676575608	0.9403861676575608	0.0
0	0	0.0	0.0	3.3795257190105744e-07
0	0	0.0	0.0	4.0294816822807073e-07
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
