start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	3200165584.7530565	3200156287.780404	0.0
133	142	40766.93337226723	202251.5557252213	0.0
281	290	200539.2433627934	154812.12994185535	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
158	159	0.05737687428296975	0.05737687428296975	0.0
298	299	0.48152403761915635	0.48152403761915635	0.0
449	450	0.16053986050556962	0.16053986050556962	0.0
0	0	0.0	0.0	0.9389311238426624
0	0	0.0	0.0	1.0387248809458045
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
