start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	3978480330.4035215	3978494216.098285	0.0
0	0	867578.1895779133	956728.5871348833	0.0
282	291	1852285.0573198628	1900360.1465296005	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
135	136	0.07506285718869682	0.07506285718869682	0.0
308	309	0.5600510484309484	0.5600510484309484	0.0
449	450	0.8461894794554502	0.8461894794554502	0.0
0	0	0.0	0.0	2.5849818121718353e-16
0	0	0.0	0.0	2.649270180634398e-16
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
