start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	3975057936.4758215	3975174757.3709903	0.0
0	0	1575486.5086680609	1593481.7570800378	0.0
281	290	4473206.685897479	4448014.552781795	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
134	135	0.005121236450362225	0.005121236450362225	0.0
309	310	0.6952570891321807	0.6952570891321807	0.0
449	450	0.08079896832349598	0.08079896832349598	0.0
0	0	0.0	0.0	0.000808544764797604
0	0	0.0	0.0	0.0015289070212706963
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
