start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	3978682451.8192363	3978661021.8834367	0.0
0	0	231758.5900658439	217770.97236737408	0.0
0	0	978675.1324198772	824111.4438879024	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
127	128	0.11176025270075496	0.11176025270075496	0.0
303	304	0.7548830569515208	0.7548830569515208	0.0
449	450	0.5981563043465163	0.5981563043465163	0.0
0	0	0.0	0.0	0.17244032752167823
0	0	0.0	0.0	0.18060272463194418
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
