start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	3971767324.5818934	3971823206.0476403	0.0
133	142	1093082.144191328	1086430.9385494138	0.0
0	0	10207732.123277754	10291032.017125877	0.0
12	22	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
126	127	0.9459985088209969	0.9459985088209969	0.0
285	286	0.7013302108259174	0.7013302108259174	0.0
449	450	0.6864185376488925	0.6864185376488925	0.0
0	0	0.0	0.0	2.277909573752005e-12
0	0	0.0	0.0	4.966427224896572e-12
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
