start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	15449588348.868662	15449566809.849087	0.0
133	142	662665.687270743	527863.1417185114	0.0
0	0	3964230.505112139	4008964.2380973157	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
307	317	0.0	0.0	0.0
158	159	0.16944422425176392	0.16944422425176392	0.0
284	285	0.5183548346093363	0.5183548346093363	0.0
449	450	0.7285010919655075	0.7285010919655075	0.0
0	0	0.0	0.0	0.00470290728611757
0	0	0.0	0.0	0.009954493767249816
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
