start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	15448796088.770283	15448779585.230326	0.0
0	0	1899871.8963529905	1721323.4308765	0.0
0	0	2779347.640777467	2675626.828107271	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
128	129	0.028741147028167935	0.028741147028167935	0.0
290	291	0.6101928462024174	0.6101928462024174	0.0
449	450	0.8290054660661674	0.8290054660661674	0.0
0	0	0.0	0.0	0.003702990106207152
0	0	0.0	0.0	0.006130926826146952
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
