start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	15447573730.041027	15447602737.5847	0.0
123	132	725239.2214451967	686559.8345927119	0.0
282	291	4428261.861993436	4502628.267841351	0.0
0	0	0.0	0.0	0.0
145	155	0.0	0.0	0.0
0	0	0.0	0.0	0.0
140	141	0.8907720882163518	0.8907720882163518	0.0
301	302	0.0667466427320342	0.0667466427320342	0.0
449	450	0.12916568763906774	0.12916568763906774	0.0
0	0	0.0	0.0	2.5991760663450033e-12
0	0	0.0	0.0	1.2987373471469192e-12
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
