start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	15448452586.311811	15448480837.239758	0.0
0	0	1068929.0069047767	1097807.5099429782	0.0
0	0	2442986.4766461253	2488132.453201823	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
304	314	0.0	0.0	0.0
131	132	0.16267311121397443	0.16267311121397443	0.0
297	298	0.48529662726663547	0.48529662726663547	0.0
449	450	0.4200272196920273	0.4200272196920273	0.0
0	0	0.0	0.0	2.8577372635936555e-08
0	0	0.0	0.0	3.325857775855648e-08
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
