start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	15448396209.805471	15448328363.228952	0.0
0	0	3699458.4434147463	3501022.2671381943	0.0
293	302	2972088.7562226495	3075547.058150882	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
135	136	0.07814006850030103	0.07814006850030103	0.0
311	312	0.666258158948854	0.666258158948854	0.0
449	450	0.8809150503242856	0.8809150503242856	0.0
0	0	0.0	0.0	1.2805775079162172e-06
0	0	0.0	0.0	1.818270807357614e-06
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
