start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	1057921006.8613664	1057983033.7656201	0.0
133	142	1129834.35949243	1358108.8498334803	0.0
0	0	1138103.3171909226	1140341.5127400467	0.0
12	22	0.0	0.0	0.0
0	0	0.0	0.0	0.0
281	291	0.0	0.0	0.0
130	131	0.3390116003668083	0.3390116003668083	0.0
309	310	0.5571206032551604	0.5571206032551604	0.0
449	450	0.43196378166352856	0.43196378166352856	0.0
0	0	0.0	0.0	0.0009192982561670217
0	0	0.0	0.0	-0.0002083406142435376
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
